Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Player_Name,Goal_Time,Outcome,Date,Time,Stadium,City,Attendance,Referee,Referee_City,First_Team_Goals,Second_Team_Goals,Tournament_Stage
italy, Mexico,4.0,1.0,NO,Riva,70,Home Win,1970-06-14,12:00:00,Estadio Luis Dosal,Toluca,268510.0,Rudolf Scheurer,Switzerland,"Guzmán  25' (o.g.); o.g.  63', 76'; Riva  70'; Rivera",González  13',Quarter-Final
italy, Mexico,4.0,1.0,NO,González,13,Home Win,1970-06-14,12:00:00,Estadio Luis Dosal,Toluca,268510.0,Rudolf Scheurer,Switzerland,"Guzmán  25' (o.g.); o.g.  63', 76'; Riva  70'; Rivera",González  13',Quarter-Final
brazil, Peru,4.0,2.0,NO,Rivellino,11,Home Win,1970-06-14,12:00:00,Estadio Jalisco,Guadalajara,542330.0,Vital Loraux,Belgium,"Rivellino  11'; Tostão  15', 52'; Jairzinho  75'",Gallardo  28'; Cubillas  70',Quarter-Final
brazil, Peru,4.0,2.0,NO,Tostão,15,Home Win,1970-06-14,12:00:00,Estadio Jalisco,Guadalajara,542330.0,Vital Loraux,Belgium,"Rivellino  11'; Tostão  15', 52'; Jairzinho  75'",Gallardo  28'; Cubillas  70',Quarter-Final
brazil, Peru,4.0,2.0,NO,Jairzinho,75,Home Win,1970-06-14,12:00:00,Estadio Jalisco,Guadalajara,542330.0,Vital Loraux,Belgium,"Rivellino  11'; Tostão  15', 52'; Jairzinho  75'",Gallardo  28'; Cubillas  70',Quarter-Final
brazil, Peru,4.0,2.0,NO,Gallardo,28,Home Win,1970-06-14,12:00:00,Estadio Jalisco,Guadalajara,542330.0,Vital Loraux,Belgium,"Rivellino  11'; Tostão  15', 52'; Jairzinho  75'",Gallardo  28'; Cubillas  70',Quarter-Final
brazil, Peru,4.0,2.0,NO,Cubillas,70,Home Win,1970-06-14,12:00:00,Estadio Jalisco,Guadalajara,542330.0,Vital Loraux,Belgium,"Rivellino  11'; Tostão  15', 52'; Jairzinho  75'",Gallardo  28'; Cubillas  70',Quarter-Final
west germany, England,3.0,2.0,NO,Beckenbauer,68,Home Win,1970-06-14,12:00:00,Estadio Nou Camp,León,233570.0,Ángel Norberto Coerezza,Argentina,Beckenbauer  68'; Seeler  82'; Müller  108',Mullery  31'; Peters  49',Quarter-Final
west germany, England,3.0,2.0,NO,Seeler,82,Home Win,1970-06-14,12:00:00,Estadio Nou Camp,León,233570.0,Ángel Norberto Coerezza,Argentina,Beckenbauer  68'; Seeler  82'; Müller  108',Mullery  31'; Peters  49',Quarter-Final
west germany, England,3.0,2.0,NO,Müller,108,Home Win,1970-06-14,12:00:00,Estadio Nou Camp,León,233570.0,Ángel Norberto Coerezza,Argentina,Beckenbauer  68'; Seeler  82'; Müller  108',Mullery  31'; Peters  49',Quarter-Final
west germany, England,3.0,2.0,NO,Mullery,31,Home Win,1970-06-14,12:00:00,Estadio Nou Camp,León,233570.0,Ángel Norberto Coerezza,Argentina,Beckenbauer  68'; Seeler  82'; Müller  108',Mullery  31'; Peters  49',Quarter-Final
west germany, England,3.0,2.0,NO,Peters,49,Home Win,1970-06-14,12:00:00,Estadio Nou Camp,León,233570.0,Ángel Norberto Coerezza,Argentina,Beckenbauer  68'; Seeler  82'; Müller  108',Mullery  31'; Peters  49',Quarter-Final
uruguay, Brazil,1.0,3.0,NO,Cubilla,19,Away Win,1970-06-17,16:00:00,Estadio Jalisco,Guadalajara,512610.0,José María Ortiz de Mendibil,Spain,Cubilla  19',Clodoaldo  44'; Jairzinho  76'; Rivellino  89',Semi-Final
uruguay, Brazil,1.0,3.0,NO,Clodoaldo,44,Away Win,1970-06-17,16:00:00,Estadio Jalisco,Guadalajara,512610.0,José María Ortiz de Mendibil,Spain,Cubilla  19',Clodoaldo  44'; Jairzinho  76'; Rivellino  89',Semi-Final
uruguay, Brazil,1.0,3.0,NO,Jairzinho,76,Away Win,1970-06-17,16:00:00,Estadio Jalisco,Guadalajara,512610.0,José María Ortiz de Mendibil,Spain,Cubilla  19',Clodoaldo  44'; Jairzinho  76'; Rivellino  89',Semi-Final
uruguay, Brazil,1.0,3.0,NO,Rivellino,89,Away Win,1970-06-17,16:00:00,Estadio Jalisco,Guadalajara,512610.0,José María Ortiz de Mendibil,Spain,Cubilla  19',Clodoaldo  44'; Jairzinho  76'; Rivellino  89',Semi-Final
italy, West Germany,4.0,3.0,NO,Boninsegna,8,Home Win,1970-06-17,16:00:00,Estadio Azteca,Mexico City,1024440.0,Arturo Yamasaki,Peru,Boninsegna  8'; Burgnich  98'; Riva  104'; Rivera  111',"Schnellinger  90'; Müller  95', 110'",Semi-Final
italy, West Germany,4.0,3.0,NO,Burgnich,98,Home Win,1970-06-17,16:00:00,Estadio Azteca,Mexico City,1024440.0,Arturo Yamasaki,Peru,Boninsegna  8'; Burgnich  98'; Riva  104'; Rivera  111',"Schnellinger  90'; Müller  95', 110'",Semi-Final
italy, West Germany,4.0,3.0,NO,Riva,104,Home Win,1970-06-17,16:00:00,Estadio Azteca,Mexico City,1024440.0,Arturo Yamasaki,Peru,Boninsegna  8'; Burgnich  98'; Riva  104'; Rivera  111',"Schnellinger  90'; Müller  95', 110'",Semi-Final
italy, West Germany,4.0,3.0,NO,Rivera,111,Home Win,1970-06-17,16:00:00,Estadio Azteca,Mexico City,1024440.0,Arturo Yamasaki,Peru,Boninsegna  8'; Burgnich  98'; Riva  104'; Rivera  111',"Schnellinger  90'; Müller  95', 110'",Semi-Final
italy, West Germany,4.0,3.0,NO,Schnellinger,90,Home Win,1970-06-17,16:00:00,Estadio Azteca,Mexico City,1024440.0,Arturo Yamasaki,Peru,Boninsegna  8'; Burgnich  98'; Riva  104'; Rivera  111',"Schnellinger  90'; Müller  95', 110'",Semi-Final
italy, West Germany,4.0,3.0,NO,Müller,95,Home Win,1970-06-17,16:00:00,Estadio Azteca,Mexico City,1024440.0,Arturo Yamasaki,Peru,Boninsegna  8'; Burgnich  98'; Riva  104'; Rivera  111',"Schnellinger  90'; Müller  95', 110'",Semi-Final
uruguay, West Germany,0.0,1.0,NO,Overath,26,Away Win,1970-06-20,16:00:00,Estadio Azteca,Mexico City,1044030.0,Antonio Sbardella,Italy,0,Overath  26',Group Stage
brazil, Italy,4.0,1.0,NO,Pelé,18,Home Win,1970-06-21,12:00:00,Estadio Azteca,Mexico City,1074120.0,Rudi Glöckner,East Germany,Pelé  18'; Gérson  65'; Jairzinho  71'; Carlos Alberto  86',Boninsegna  37',Final
brazil, Italy,4.0,1.0,NO,Gérson,65,Home Win,1970-06-21,12:00:00,Estadio Azteca,Mexico City,1074120.0,Rudi Glöckner,East Germany,Pelé  18'; Gérson  65'; Jairzinho  71'; Carlos Alberto  86',Boninsegna  37',Final
brazil, Italy,4.0,1.0,NO,Jairzinho,71,Home Win,1970-06-21,12:00:00,Estadio Azteca,Mexico City,1074120.0,Rudi Glöckner,East Germany,Pelé  18'; Gérson  65'; Jairzinho  71'; Carlos Alberto  86',Boninsegna  37',Final
brazil, Italy,4.0,1.0,NO,Carlos Alberto,86,Home Win,1970-06-21,12:00:00,Estadio Azteca,Mexico City,1074120.0,Rudi Glöckner,East Germany,Pelé  18'; Gérson  65'; Jairzinho  71'; Carlos Alberto  86',Boninsegna  37',Final
brazil, Italy,4.0,1.0,NO,Boninsegna,37,Home Win,1970-06-21,12:00:00,Estadio Azteca,Mexico City,1074120.0,Rudi Glöckner,East Germany,Pelé  18'; Gérson  65'; Jairzinho  71'; Carlos Alberto  86',Boninsegna  37',Final
west germany, Chile,1.0,0.0,NO,Breitner,18,Home Win,1974-06-14,16:00:00,Olympiastadion,West Berlin,811000.0,Doğan Babacan,Turkey,Breitner  18',0,Group Stage
east germany, Australia,2.0,0.0,NO,Curran,58,Home Win,1974-06-14,19:30:00,Volksparkstadion,Hamburg,170000.0,Youssou N'Diaye,Senegal,Curran  58' (o.g.); o.g.  72'; Streich,0,Group Stage
east germany, Australia,2.0,0.0,NO,o.g.,72,Home Win,1974-06-14,19:30:00,Volksparkstadion,Hamburg,170000.0,Youssou N'Diaye,Senegal,Curran  58' (o.g.); o.g.  72'; Streich,0,Group Stage
australia, West Germany,0.0,3.0,NO,Overath,12,Away Win,1974-06-18,16:00:00,Volksparkstadion,Hamburg,530000.0,Mahmoud Mustafa Kamel,Egypt,0,Overath  12'; Cullmann  34'; Müller  53',Group Stage
australia, West Germany,0.0,3.0,NO,Cullmann,34,Away Win,1974-06-18,16:00:00,Volksparkstadion,Hamburg,530000.0,Mahmoud Mustafa Kamel,Egypt,0,Overath  12'; Cullmann  34'; Müller  53',Group Stage
australia, West Germany,0.0,3.0,NO,Müller,53,Away Win,1974-06-18,16:00:00,Volksparkstadion,Hamburg,530000.0,Mahmoud Mustafa Kamel,Egypt,0,Overath  12'; Cullmann  34'; Müller  53',Group Stage
chile, East Germany,1.0,1.0,NO,Ahumada,69,Draw,1974-06-18,19:30:00,Olympiastadion,West Berlin,283000.0,Aurelio Angonese,Italy,Ahumada  69',Hoffmann  55',Group Stage
chile, East Germany,1.0,1.0,NO,Hoffmann,55,Draw,1974-06-18,19:30:00,Olympiastadion,West Berlin,283000.0,Aurelio Angonese,Italy,Ahumada  69',Hoffmann  55',Group Stage
australia, Chile,0.0,0.0,NO,No_Goal_Scorer,No_Goal_Scorer,Draw,1974-06-22,16:00:00,Olympiastadion,West Berlin,174000.0,Jafar Namdar,Iran,0,0,Group Stage
east germany, West Germany,1.0,0.0,NO,Sparwasser,77,Home Win,1974-06-22,19:30:00,Volksparkstadion,Hamburg,602000.0,Ramón Barreto Ruíz,Uruguay,Sparwasser  77',0,Group Stage
brazil, Yugoslavia,0.0,0.0,NO,No_Goal_Scorer,No_Goal_Scorer,Draw,1974-06-13,17:00:00,Waldstadion,Frankfurt,620000.0,Rudolf Scheurer,Switzerland,0,0,Group Stage
zaire, Scotland,0.0,2.0,NO,Lorimer,26,Away Win,1974-06-14,19:30:00,Westfalenstadion,Dortmund,258000.0,Gerhard Schulenburg,West Germany,0,Lorimer  26'; Jordan  34',Group Stage
zaire, Scotland,0.0,2.0,NO,Jordan,34,Away Win,1974-06-14,19:30:00,Westfalenstadion,Dortmund,258000.0,Gerhard Schulenburg,West Germany,0,Lorimer  26'; Jordan  34',Group Stage
yugoslavia, Zaire,9.0,0.0,NO,Bajević,8,Home Win,1974-06-18,19:30:00,Parkstadion,Gelsenkirchen,317000.0,Omar Delgado Gómez,Colombia,"Bajević  8', 30', 81'; Džajić  14'; Šurjak  18'; Katalinski  22'; Bogićević  35'; Oblak  61'; Petković  65'",0,Group Stage
yugoslavia, Zaire,9.0,0.0,NO,Džajić,14,Home Win,1974-06-18,19:30:00,Parkstadion,Gelsenkirchen,317000.0,Omar Delgado Gómez,Colombia,"Bajević  8', 30', 81'; Džajić  14'; Šurjak  18'; Katalinski  22'; Bogićević  35'; Oblak  61'; Petković  65'",0,Group Stage
yugoslavia, Zaire,9.0,0.0,NO,Šurjak,18,Home Win,1974-06-18,19:30:00,Parkstadion,Gelsenkirchen,317000.0,Omar Delgado Gómez,Colombia,"Bajević  8', 30', 81'; Džajić  14'; Šurjak  18'; Katalinski  22'; Bogićević  35'; Oblak  61'; Petković  65'",0,Group Stage
yugoslavia, Zaire,9.0,0.0,NO,Katalinski,22,Home Win,1974-06-18,19:30:00,Parkstadion,Gelsenkirchen,317000.0,Omar Delgado Gómez,Colombia,"Bajević  8', 30', 81'; Džajić  14'; Šurjak  18'; Katalinski  22'; Bogićević  35'; Oblak  61'; Petković  65'",0,Group Stage
yugoslavia, Zaire,9.0,0.0,NO,Bogićević,35,Home Win,1974-06-18,19:30:00,Parkstadion,Gelsenkirchen,317000.0,Omar Delgado Gómez,Colombia,"Bajević  8', 30', 81'; Džajić  14'; Šurjak  18'; Katalinski  22'; Bogićević  35'; Oblak  61'; Petković  65'",0,Group Stage
yugoslavia, Zaire,9.0,0.0,NO,Oblak,61,Home Win,1974-06-18,19:30:00,Parkstadion,Gelsenkirchen,317000.0,Omar Delgado Gómez,Colombia,"Bajević  8', 30', 81'; Džajić  14'; Šurjak  18'; Katalinski  22'; Bogićević  35'; Oblak  61'; Petković  65'",0,Group Stage
yugoslavia, Zaire,9.0,0.0,NO,Petković,65,Home Win,1974-06-18,19:30:00,Parkstadion,Gelsenkirchen,317000.0,Omar Delgado Gómez,Colombia,"Bajević  8', 30', 81'; Džajić  14'; Šurjak  18'; Katalinski  22'; Bogićević  35'; Oblak  61'; Petković  65'",0,Group Stage
scotland, Brazil,0.0,0.0,NO,No_Goal_Scorer,No_Goal_Scorer,Draw,1974-06-18,19:30:00,Waldstadion,Frankfurt,620000.0,Arie van Gemert,Netherlands,0,0,Group Stage
scotland, Yugoslavia,1.0,1.0,NO,Jordan,88,Draw,1974-06-22,16:00:00,Waldstadion,Frankfurt,560000.0,Alfonso González Archundía,Mexico,Jordan  88',Karasi  81',Group Stage
scotland, Yugoslavia,1.0,1.0,NO,Karasi,81,Draw,1974-06-22,16:00:00,Waldstadion,Frankfurt,560000.0,Alfonso González Archundía,Mexico,Jordan  88',Karasi  81',Group Stage
zaire, Brazil,0.0,3.0,NO,Jairzinho,12,Away Win,1974-06-22,16:00:00,Parkstadion,Gelsenkirchen,362000.0,Nicolae Rainea,Romania,0,Jairzinho  12'; Rivellino  66'; Valdomiro  79',Group Stage
zaire, Brazil,0.0,3.0,NO,Rivellino,66,Away Win,1974-06-22,16:00:00,Parkstadion,Gelsenkirchen,362000.0,Nicolae Rainea,Romania,0,Jairzinho  12'; Rivellino  66'; Valdomiro  79',Group Stage
zaire, Brazil,0.0,3.0,NO,Valdomiro,79,Away Win,1974-06-22,16:00:00,Parkstadion,Gelsenkirchen,362000.0,Nicolae Rainea,Romania,0,Jairzinho  12'; Rivellino  66'; Valdomiro  79',Group Stage
uruguay, Netherlands,0.0,2.0,NO,Rep,7,Away Win,1974-06-15,16:00:00,Niedersachsenstadion,Hanover,551000.0,Károly Palotai,Hungary,0,"Rep  7', 86'",Group Stage
sweden, Bulgaria,0.0,0.0,NO,No_Goal_Scorer,No_Goal_Scorer,Draw,1974-06-15,16:00:00,Rheinstadion,Düsseldorf,238000.0,Edison Peréz Núñez,Peru,0,0,Group Stage
bulgaria, Uruguay,1.0,1.0,NO,Bonev,75,Draw,1974-06-19,19:30:00,Niedersachsenstadion,Hanover,134000.0,Jack Taylor,England,Bonev  75',Pavoni  87',Group Stage
bulgaria, Uruguay,1.0,1.0,NO,Pavoni,87,Draw,1974-06-19,19:30:00,Niedersachsenstadion,Hanover,134000.0,Jack Taylor,England,Bonev  75',Pavoni  87',Group Stage
netherlands, Sweden,0.0,0.0,NO,No_Goal_Scorer,No_Goal_Scorer,Draw,1974-06-19,19:30:00,Westfalenstadion,Dortmund,537000.0,Werner Winsemann,Canada,0,0,Group Stage
bulgaria, Netherlands,1.0,4.0,NO,Krol,78,Away Win,1974-06-23,16:00:00,Westfalenstadion,Dortmund,533000.0,Tony Boskovic,Australia,Krol  78' (o.g.); o.g.,"Neeskens  5' (pen.), 44' (pen.); pen.  71'; pen.  88'; Rep ; de Jong",Group Stage
bulgaria, Netherlands,1.0,4.0,NO,Neeskens,5,Away Win,1974-06-23,16:00:00,Westfalenstadion,Dortmund,533000.0,Tony Boskovic,Australia,Krol  78' (o.g.); o.g.,"Neeskens  5' (pen.), 44' (pen.); pen.  71'; pen.  88'; Rep ; de Jong",Group Stage
bulgaria, Netherlands,1.0,4.0,NO,rep,71,Away Win,1974-06-23,16:00:00,Westfalenstadion,Dortmund,533000.0,Tony Boskovic,Australia,Krol  78' (o.g.); o.g.,"Neeskens  5' (pen.), 44' (pen.); pen.  71'; pen.  88'; Rep ; de Jong",Group Stage
bulgaria, Netherlands,1.0,4.0,NO,de jong,88,Away Win,1974-06-23,16:00:00,Westfalenstadion,Dortmund,533000.0,Tony Boskovic,Australia,Krol  78' (o.g.); o.g.,"Neeskens  5' (pen.), 44' (pen.); pen.  71'; pen.  88'; Rep ; de Jong",Group Stage
sweden, Uruguay,3.0,0.0,NO,Edström,46,Home Win,1974-06-23,16:00:00,Rheinstadion,Düsseldorf,283000.0,Erich Linemayr,Austria,"Edström  46', 77'; Sandberg  74'",0,Group Stage
sweden, Uruguay,3.0,0.0,NO,Sandberg,74,Home Win,1974-06-23,16:00:00,Rheinstadion,Düsseldorf,283000.0,Erich Linemayr,Austria,"Edström  46', 77'; Sandberg  74'",0,Group Stage
italy, Haiti,3.0,1.0,NO,Rivera,52,Home Win,1974-06-15,18:00:00,Olympiastadion,Munich,530000.0,Vicente Llobregat,Venezuela,Rivera  52'; Benetti  66'; Anastasi  79',Sanon  46',Group Stage
italy, Haiti,3.0,1.0,NO,Benetti,66,Home Win,1974-06-15,18:00:00,Olympiastadion,Munich,530000.0,Vicente Llobregat,Venezuela,Rivera  52'; Benetti  66'; Anastasi  79',Sanon  46',Group Stage
italy, Haiti,3.0,1.0,NO,Anastasi,79,Home Win,1974-06-15,18:00:00,Olympiastadion,Munich,530000.0,Vicente Llobregat,Venezuela,Rivera  52'; Benetti  66'; Anastasi  79',Sanon  46',Group Stage
italy, Haiti,3.0,1.0,NO,Sanon,46,Home Win,1974-06-15,18:00:00,Olympiastadion,Munich,530000.0,Vicente Llobregat,Venezuela,Rivera  52'; Benetti  66'; Anastasi  79',Sanon  46',Group Stage
poland, Argentina,3.0,2.0,NO,Lato,7,Home Win,1974-06-15,18:00:00,Neckarstadion,Stuttgart,327000.0,Clive Thomas,Wales,"Lato  7', 62'; Szarmach  8'",Heredia  60'; Babington  66',Group Stage
poland, Argentina,3.0,2.0,NO,Szarmach,8,Home Win,1974-06-15,18:00:00,Neckarstadion,Stuttgart,327000.0,Clive Thomas,Wales,"Lato  7', 62'; Szarmach  8'",Heredia  60'; Babington  66',Group Stage
poland, Argentina,3.0,2.0,NO,Heredia,60,Home Win,1974-06-15,18:00:00,Neckarstadion,Stuttgart,327000.0,Clive Thomas,Wales,"Lato  7', 62'; Szarmach  8'",Heredia  60'; Babington  66',Group Stage
poland, Argentina,3.0,2.0,NO,Babington,66,Home Win,1974-06-15,18:00:00,Neckarstadion,Stuttgart,327000.0,Clive Thomas,Wales,"Lato  7', 62'; Szarmach  8'",Heredia  60'; Babington  66',Group Stage
argentina, Italy,1.0,1.0,NO,Houseman,20,Draw,1974-06-19,19:30:00,Neckarstadion,Stuttgart,701000.0,Pavel Kazakov,Soviet Union,Houseman  20',Perfumo  35' (o.g.); o.g.,Group Stage
argentina, Italy,1.0,1.0,NO,Perfumo,35,Draw,1974-06-19,19:30:00,Neckarstadion,Stuttgart,701000.0,Pavel Kazakov,Soviet Union,Houseman  20',Perfumo  35' (o.g.); o.g.,Group Stage
haiti, Poland,0.0,7.0,NO,Lato,17,Away Win,1974-06-19,19:30:00,Olympiastadion,Munich,253000.0,Govindasamy Suppiah,Singapore,0,"Lato  17', 87'; Deyna  18'; Szarmach  30', 34', 50'; Gorgoń  31'",Group Stage
haiti, Poland,0.0,7.0,NO,Deyna,18,Away Win,1974-06-19,19:30:00,Olympiastadion,Munich,253000.0,Govindasamy Suppiah,Singapore,0,"Lato  17', 87'; Deyna  18'; Szarmach  30', 34', 50'; Gorgoń  31'",Group Stage
haiti, Poland,0.0,7.0,NO,Szarmach,30,Away Win,1974-06-19,19:30:00,Olympiastadion,Munich,253000.0,Govindasamy Suppiah,Singapore,0,"Lato  17', 87'; Deyna  18'; Szarmach  30', 34', 50'; Gorgoń  31'",Group Stage
haiti, Poland,0.0,7.0,NO,Gorgoń,31,Away Win,1974-06-19,19:30:00,Olympiastadion,Munich,253000.0,Govindasamy Suppiah,Singapore,0,"Lato  17', 87'; Deyna  18'; Szarmach  30', 34', 50'; Gorgoń  31'",Group Stage
argentina, Haiti,4.0,1.0,NO,Yazalde,15,Home Win,1974-06-23,16:00:00,Olympiastadion,Munich,259000.0,Pablo Sánchez Ibáñez,Spain,"Yazalde  15', 68'; Houseman  18'; Ayala  55'",Sanon  63',Group Stage
argentina, Haiti,4.0,1.0,NO,Houseman,18,Home Win,1974-06-23,16:00:00,Olympiastadion,Munich,259000.0,Pablo Sánchez Ibáñez,Spain,"Yazalde  15', 68'; Houseman  18'; Ayala  55'",Sanon  63',Group Stage
argentina, Haiti,4.0,1.0,NO,Ayala,55,Home Win,1974-06-23,16:00:00,Olympiastadion,Munich,259000.0,Pablo Sánchez Ibáñez,Spain,"Yazalde  15', 68'; Houseman  18'; Ayala  55'",Sanon  63',Group Stage
argentina, Haiti,4.0,1.0,NO,Sanon,63,Home Win,1974-06-23,16:00:00,Olympiastadion,Munich,259000.0,Pablo Sánchez Ibáñez,Spain,"Yazalde  15', 68'; Houseman  18'; Ayala  55'",Sanon  63',Group Stage
poland, Italy,2.0,1.0,NO,Szarmach,38,Home Win,1974-06-23,16:00:00,Neckarstadion,Stuttgart,701000.0,Hans-Joachim Weyland,West Germany,Szarmach  38'; Deyna  44',Capello  85',Group Stage
poland, Italy,2.0,1.0,NO,Deyna,44,Home Win,1974-06-23,16:00:00,Neckarstadion,Stuttgart,701000.0,Hans-Joachim Weyland,West Germany,Szarmach  38'; Deyna  44',Capello  85',Group Stage
poland, Italy,2.0,1.0,NO,Capello,85,Home Win,1974-06-23,16:00:00,Neckarstadion,Stuttgart,701000.0,Hans-Joachim Weyland,West Germany,Szarmach  38'; Deyna  44',Capello  85',Group Stage
netherlands, Argentina,4.0,0.0,NO,Cruyff,11,Home Win,1974-06-26,19:30:00,Parkstadion,Gelsenkirchen,565480.0,Bob Davidson,Scotland,"Cruyff  11', 90'; Krol  25'; Rep  73'",0,Group Stage
netherlands, Argentina,4.0,0.0,NO,Krol,25,Home Win,1974-06-26,19:30:00,Parkstadion,Gelsenkirchen,565480.0,Bob Davidson,Scotland,"Cruyff  11', 90'; Krol  25'; Rep  73'",0,Group Stage
netherlands, Argentina,4.0,0.0,NO,Rep,73,Home Win,1974-06-26,19:30:00,Parkstadion,Gelsenkirchen,565480.0,Bob Davidson,Scotland,"Cruyff  11', 90'; Krol  25'; Rep  73'",0,Group Stage
brazil, East Germany,1.0,0.0,NO,Rivellino,60,Home Win,1974-06-26,19:30:00,Niedersachsenstadion,Hanover,598630.0,Clive Thomas,Wales,Rivellino  60',0,Group Stage
argentina, Brazil,1.0,2.0,NO,Brindisi,35,Away Win,1974-06-30,16:00:00,Niedersachsenstadion,Hanover,394000.0,Vital Loraux,Belgium,Brindisi  35',Rivellino  32'; Jairzinho  49',Quarter-Final
argentina, Brazil,1.0,2.0,NO,Rivellino,32,Away Win,1974-06-30,16:00:00,Niedersachsenstadion,Hanover,394000.0,Vital Loraux,Belgium,Brindisi  35',Rivellino  32'; Jairzinho  49',Quarter-Final
argentina, Brazil,1.0,2.0,NO,Jairzinho,49,Away Win,1974-06-30,16:00:00,Niedersachsenstadion,Hanover,394000.0,Vital Loraux,Belgium,Brindisi  35',Rivellino  32'; Jairzinho  49',Quarter-Final
east germany, Netherlands,0.0,2.0,NO,Neeskens,7,Away Win,1974-06-30,16:00:00,Parkstadion,Gelsenkirchen,683480.0,Rudolf Scheurer,Switzerland,0,Neeskens  7'; Rensenbrink  59',Quarter-Final
east germany, Netherlands,0.0,2.0,NO,Rensenbrink,59,Away Win,1974-06-30,16:00:00,Parkstadion,Gelsenkirchen,683480.0,Rudolf Scheurer,Switzerland,0,Neeskens  7'; Rensenbrink  59',Quarter-Final
argentina, East Germany,1.0,1.0,NO,Houseman,20,Draw,1974-07-03,19:30:00,Parkstadion,Gelsenkirchen,542540.0,Jack Taylor,England,Houseman  20',Streich  14',Group Stage
argentina, East Germany,1.0,1.0,NO,Streich,14,Draw,1974-07-03,19:30:00,Parkstadion,Gelsenkirchen,542540.0,Jack Taylor,England,Houseman  20',Streich  14',Group Stage
netherlands, Brazil,2.0,0.0,NO,Neeskens,50,Home Win,1974-07-03,19:30:00,Westfalenstadion,Dortmund,537000.0,Kurt Tschenscher,West Germany,Neeskens  50'; Cruyff  65',0,Semi-Final
netherlands, Brazil,2.0,0.0,NO,Cruyff,65,Home Win,1974-07-03,19:30:00,Westfalenstadion,Dortmund,537000.0,Kurt Tschenscher,West Germany,Neeskens  50'; Cruyff  65',0,Semi-Final
yugoslavia, West Germany,0.0,2.0,NO,Breitner,39,Away Win,1974-06-26,16:00:00,Rheinstadion,Düsseldorf,673850.0,Armando Marques,Brazil,0,Breitner  39'; Müller  82',Group Stage
yugoslavia, West Germany,0.0,2.0,NO,Müller,82,Away Win,1974-06-26,16:00:00,Rheinstadion,Düsseldorf,673850.0,Armando Marques,Brazil,0,Breitner  39'; Müller  82',Group Stage
sweden, Poland,0.0,1.0,NO,Lato,43,Away Win,1974-06-26,19:30:00,Neckarstadion,Stuttgart,449550.0,Ramón Barreto,Uruguay,0,Lato  43',Group Stage
poland, Yugoslavia,2.0,1.0,NO,Deyna,24,Home Win,1974-06-30,16:00:00,Waldstadion,Frankfurt,580000.0,Rudi Glöckner,East Germany,Deyna  24' (pen.); pen.  62'; Lato,Karasi  43',Quarter-Final
poland, Yugoslavia,2.0,1.0,NO,lato,62,Home Win,1974-06-30,16:00:00,Waldstadion,Frankfurt,580000.0,Rudi Glöckner,East Germany,Deyna  24' (pen.); pen.  62'; Lato,Karasi  43',Quarter-Final
poland, Yugoslavia,2.0,1.0,NO,Karasi,43,Home Win,1974-06-30,16:00:00,Waldstadion,Frankfurt,580000.0,Rudi Glöckner,East Germany,Deyna  24' (pen.); pen.  62'; Lato,Karasi  43',Quarter-Final
west germany, Sweden,4.0,2.0,NO,Overath,51,Home Win,1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',Quarter-Final
west germany, Sweden,4.0,2.0,NO,Bonhof,52,Home Win,1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',Quarter-Final
west germany, Sweden,4.0,2.0,NO,Grabowski,76,Home Win,1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',Quarter-Final
west germany, Sweden,4.0,2.0,NO,Hoeneß,89,Home Win,1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',Quarter-Final
west germany, Sweden,4.0,2.0,NO,Edström,24,Home Win,1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',Quarter-Final
west germany, Sweden,4.0,2.0,NO,Sandberg,53,Home Win,1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',Quarter-Final
poland, West Germany,0.0,1.0,NO,Müller,76,Away Win,1974-07-03,No_Time_Available,Waldstadion,Frankfurt,620000.0,Erich Linemayr,Austria,0,Müller  76',Semi-Final
sweden, Yugoslavia,2.0,1.0,NO,Edström,29,Home Win,1974-07-03,19:30:00,Rheinstadion,Düsseldorf,413000.0,Luis Pestarino,Argentina,Edström  29'; Torstensson  85',Šurjak  27',Group Stage
