Home_Team,Score,Away_Team,Penalties,First_Team_Goals,Second_Team_Goals,Date,Time,Stadium,City,Attendance,Referee,Referee_City,Player_Name,Goal_Time,Home_Score,Away_Score,Outcome
united states,1–2 (a.e.t.), Ghana,NO,Donovan 62' (pen.),Boateng 5'; Gyan 93',2010-06-26,20:30:00,Royal Bafokeng Stadium,Rustenburg,349760.0,Viktor Kassai,Hungary,Boateng,5,1.0,2.0,Away Win
united states,1–2 (a.e.t.), Ghana,NO,Donovan 62' (pen.),Boateng 5'; Gyan 93',2010-06-26,20:30:00,Royal Bafokeng Stadium,Rustenburg,349760.0,Viktor Kassai,Hungary,Gyan,93,1.0,2.0,Away Win
germany,4–1, England,NO,Klose 20'; Podolski 32'; Müller 67' 70',Upson 37',2010-06-27,16:00:00,Free State Stadium,Bloemfontein,405100.0,Jorge Larrionda,Uruguay,Klose,20,4.0,1.0,Home Win
germany,4–1, England,NO,Klose 20'; Podolski 32'; Müller 67' 70',Upson 37',2010-06-27,16:00:00,Free State Stadium,Bloemfontein,405100.0,Jorge Larrionda,Uruguay,Podolski,32,4.0,1.0,Home Win
germany,4–1, England,NO,Klose 20'; Podolski 32'; Müller 67' 70',Upson 37',2010-06-27,16:00:00,Free State Stadium,Bloemfontein,405100.0,Jorge Larrionda,Uruguay,Müller,67,4.0,1.0,Home Win
germany,4–1, England,NO,Klose 20'; Podolski 32'; Müller 67' 70',Upson 37',2010-06-27,16:00:00,Free State Stadium,Bloemfontein,405100.0,Jorge Larrionda,Uruguay,Upson,37,4.0,1.0,Home Win
argentina,3–1, Mexico,NO,Tevez 26' 52'; Higuaín 33',Hernández 71',2010-06-27,20:30:00,Soccer City,Johannesburg,843770.0,Roberto Rosetti,Italy,Tevez,26,3.0,1.0,Home Win
argentina,3–1, Mexico,NO,Tevez 26' 52'; Higuaín 33',Hernández 71',2010-06-27,20:30:00,Soccer City,Johannesburg,843770.0,Roberto Rosetti,Italy,Higuaín,33,3.0,1.0,Home Win
argentina,3–1, Mexico,NO,Tevez 26' 52'; Higuaín 33',Hernández 71',2010-06-27,20:30:00,Soccer City,Johannesburg,843770.0,Roberto Rosetti,Italy,Hernández,71,3.0,1.0,Home Win
netherlands,2–1, Slovakia,NO,Robben 18'; Sneijder 84',Vittek 90+4' (pen.),2010-06-28,16:00:00,Moses Mabhida Stadium,Durban,619620.0,Alberto Undiano Mallenco,Spain,Robben,18,2.0,1.0,Home Win
netherlands,2–1, Slovakia,NO,Robben 18'; Sneijder 84',Vittek 90+4' (pen.),2010-06-28,16:00:00,Moses Mabhida Stadium,Durban,619620.0,Alberto Undiano Mallenco,Spain,Sneijder,84,2.0,1.0,Home Win
brazil,3–0, Chile,NO,Juan 34'; Luís Fabiano 38'; Robinho 59',0,2010-06-28,20:30:00,Ellis Park Stadium,Johannesburg,540960.0,Howard Webb,England,Juan,34,3.0,0.0,Home Win
brazil,3–0, Chile,NO,Juan 34'; Luís Fabiano 38'; Robinho 59',0,2010-06-28,20:30:00,Ellis Park Stadium,Johannesburg,540960.0,Howard Webb,England,Luís Fabiano,38,3.0,0.0,Home Win
brazil,3–0, Chile,NO,Juan 34'; Luís Fabiano 38'; Robinho 59',0,2010-06-28,20:30:00,Ellis Park Stadium,Johannesburg,540960.0,Howard Webb,England,Robinho,59,3.0,0.0,Home Win
spain,1–0, Portugal,NO,Villa 63',0,2010-06-29,20:30:00,Cape Town Stadium,Cape Town,629550.0,Héctor Baldassi,Argentina,Villa,63,1.0,0.0,Home Win
netherlands,2–1, Brazil,NO,Sneijder 53' 68',Robinho 10',2010-07-02,16:00:00,Nelson Mandela Bay Stadium,Port Elizabeth,401860.0,Yuichi Nishimura,Japan,Sneijder,53,2.0,1.0,Home Win
netherlands,2–1, Brazil,NO,Sneijder 53' 68',Robinho 10',2010-07-02,16:00:00,Nelson Mandela Bay Stadium,Port Elizabeth,401860.0,Yuichi Nishimura,Japan,Robinho,10,2.0,1.0,Home Win
uruguay,1–1 (a.e.t.), Ghana,4–2,Forlán 55',Muntari 45+2',2010-07-02,20:30:00,Soccer City,Johannesburg,840170.0,Olegário Benquerença,Portugal,Forlán,55,1.0,1.0,Draw
argentina,0–4, Germany,NO,0,Müller 3'; Klose 68' 89'; Friedrich 74',2010-07-03,16:00:00,Cape Town Stadium,Cape Town,641000.0,Ravshan Irmatov,Uzbekistan,Müller,3,0.0,4.0,Away Win
argentina,0–4, Germany,NO,0,Müller 3'; Klose 68' 89'; Friedrich 74',2010-07-03,16:00:00,Cape Town Stadium,Cape Town,641000.0,Ravshan Irmatov,Uzbekistan,Klose,68,0.0,4.0,Away Win
argentina,0–4, Germany,NO,0,Müller 3'; Klose 68' 89'; Friedrich 74',2010-07-03,16:00:00,Cape Town Stadium,Cape Town,641000.0,Ravshan Irmatov,Uzbekistan,Friedrich,74,0.0,4.0,Away Win
paraguay,0–1, Spain,NO,0,Villa 83',2010-07-03,20:30:00,Ellis Park Stadium,Johannesburg,553590.0,Carlos Batres,Guatemala,Villa,83,0.0,1.0,Away Win
uruguay,2–3, Netherlands,NO,Forlán 41'; M. Pereira 90+2',Van Bronckhorst 18'; Sneijder 70'; Robben 73',2010-07-06,20:30:00,Cape Town Stadium,Cape Town,624790.0,Ravshan Irmatov,Uzbekistan,Forlán,41,2.0,3.0,Away Win
uruguay,2–3, Netherlands,NO,Forlán 41'; M. Pereira 90+2',Van Bronckhorst 18'; Sneijder 70'; Robben 73',2010-07-06,20:30:00,Cape Town Stadium,Cape Town,624790.0,Ravshan Irmatov,Uzbekistan,Van Bronckhorst,18,2.0,3.0,Away Win
uruguay,2–3, Netherlands,NO,Forlán 41'; M. Pereira 90+2',Van Bronckhorst 18'; Sneijder 70'; Robben 73',2010-07-06,20:30:00,Cape Town Stadium,Cape Town,624790.0,Ravshan Irmatov,Uzbekistan,Sneijder,70,2.0,3.0,Away Win
uruguay,2–3, Netherlands,NO,Forlán 41'; M. Pereira 90+2',Van Bronckhorst 18'; Sneijder 70'; Robben 73',2010-07-06,20:30:00,Cape Town Stadium,Cape Town,624790.0,Ravshan Irmatov,Uzbekistan,Robben,73,2.0,3.0,Away Win
germany,0–1, Spain,NO,0,Puyol 73',2010-07-07,20:30:00,Moses Mabhida Stadium,Durban,609600.0,Viktor Kassai,Hungary,Puyol,73,0.0,1.0,Away Win
uruguay,2–3, Germany,NO,Cavani 28'; Forlán 51',Müller 19'; Jansen 56'; Khedira 82',2010-07-10,20:30:00,Nelson Mandela Bay Stadium,Port Elizabeth,362540.0,Benito Archundia,Mexico,Cavani,28,2.0,3.0,Away Win
uruguay,2–3, Germany,NO,Cavani 28'; Forlán 51',Müller 19'; Jansen 56'; Khedira 82',2010-07-10,20:30:00,Nelson Mandela Bay Stadium,Port Elizabeth,362540.0,Benito Archundia,Mexico,Forlán,51,2.0,3.0,Away Win
uruguay,2–3, Germany,NO,Cavani 28'; Forlán 51',Müller 19'; Jansen 56'; Khedira 82',2010-07-10,20:30:00,Nelson Mandela Bay Stadium,Port Elizabeth,362540.0,Benito Archundia,Mexico,Müller,19,2.0,3.0,Away Win
uruguay,2–3, Germany,NO,Cavani 28'; Forlán 51',Müller 19'; Jansen 56'; Khedira 82',2010-07-10,20:30:00,Nelson Mandela Bay Stadium,Port Elizabeth,362540.0,Benito Archundia,Mexico,Jansen,56,2.0,3.0,Away Win
uruguay,2–3, Germany,NO,Cavani 28'; Forlán 51',Müller 19'; Jansen 56'; Khedira 82',2010-07-10,20:30:00,Nelson Mandela Bay Stadium,Port Elizabeth,362540.0,Benito Archundia,Mexico,Khedira,82,2.0,3.0,Away Win
netherlands,0–1 (a.e.t.), Spain,NO,0,Iniesta 116',2010-07-11,20:30:00,Soccer City,Johannesburg,844900.0,Howard Webb,England,Iniesta,116,0.0,1.0,Away Win
brazil,3–1, Croatia,NO,Neymar 29' 71' (pen.); Oscar 90+1',Marcelo 12' (o.g.),2014-06-12,17:00:00,Arena de São Paulo,São Paulo,621030.0,Yuichi Nishimura,Japan,Neymar,29,3.0,1.0,Home Win
brazil,3–1, Croatia,NO,Neymar 29' 71' (pen.); Oscar 90+1',Marcelo 12' (o.g.),2014-06-12,17:00:00,Arena de São Paulo,São Paulo,621030.0,Yuichi Nishimura,Japan,Marcelo,12,3.0,1.0,Home Win
mexico,1–0, Cameroon,NO,Peralta 61',0,2014-06-13,13:00:00,Arena das Dunas,Natal,392160.0,Wilmar Roldán,Colombia,Peralta,61,1.0,0.0,Home Win
cameroon,0–4, Croatia,NO,0,Olić 11'; Perišić 48'; Mandžukić 61' 73',2014-06-18,18:00:00,Arena da Amazônia,Manaus,399820.0,Pedro Proença,Portugal,Olić,11,0.0,4.0,Away Win
cameroon,0–4, Croatia,NO,0,Olić 11'; Perišić 48'; Mandžukić 61' 73',2014-06-18,18:00:00,Arena da Amazônia,Manaus,399820.0,Pedro Proença,Portugal,Perišić,48,0.0,4.0,Away Win
cameroon,0–4, Croatia,NO,0,Olić 11'; Perišić 48'; Mandžukić 61' 73',2014-06-18,18:00:00,Arena da Amazônia,Manaus,399820.0,Pedro Proença,Portugal,Mandžukić,61,0.0,4.0,Away Win
cameroon,1–4, Brazil,NO,Matip 26',Neymar 17' 35'; Fred 49'; Fernandinho 84',2014-06-23,17:00:00,Estádio Nacional Mané Garrincha,Brasília,691120.0,Jonas Eriksson,Sweden,Matip,26,1.0,4.0,Away Win
cameroon,1–4, Brazil,NO,Matip 26',Neymar 17' 35'; Fred 49'; Fernandinho 84',2014-06-23,17:00:00,Estádio Nacional Mané Garrincha,Brasília,691120.0,Jonas Eriksson,Sweden,Neymar,17,1.0,4.0,Away Win
cameroon,1–4, Brazil,NO,Matip 26',Neymar 17' 35'; Fred 49'; Fernandinho 84',2014-06-23,17:00:00,Estádio Nacional Mané Garrincha,Brasília,691120.0,Jonas Eriksson,Sweden,Fred,49,1.0,4.0,Away Win
cameroon,1–4, Brazil,NO,Matip 26',Neymar 17' 35'; Fred 49'; Fernandinho 84',2014-06-23,17:00:00,Estádio Nacional Mané Garrincha,Brasília,691120.0,Jonas Eriksson,Sweden,Fernandinho,84,1.0,4.0,Away Win
croatia,1–3, Mexico,NO,Perišić 87',Márquez 72'; Guardado 75'; Hernández 82',2014-06-23,17:00:00,Itaipava Arena Pernambuco,Recife,412120.0,Ravshan Irmatov,Uzbekistan,Perišić,87,1.0,3.0,Away Win
croatia,1–3, Mexico,NO,Perišić 87',Márquez 72'; Guardado 75'; Hernández 82',2014-06-23,17:00:00,Itaipava Arena Pernambuco,Recife,412120.0,Ravshan Irmatov,Uzbekistan,Márquez,72,1.0,3.0,Away Win
croatia,1–3, Mexico,NO,Perišić 87',Márquez 72'; Guardado 75'; Hernández 82',2014-06-23,17:00:00,Itaipava Arena Pernambuco,Recife,412120.0,Ravshan Irmatov,Uzbekistan,Guardado,75,1.0,3.0,Away Win
croatia,1–3, Mexico,NO,Perišić 87',Márquez 72'; Guardado 75'; Hernández 82',2014-06-23,17:00:00,Itaipava Arena Pernambuco,Recife,412120.0,Ravshan Irmatov,Uzbekistan,Hernández,82,1.0,3.0,Away Win
spain,1–5, Netherlands,NO,Alonso 27' (pen.),Van Persie 44' 72'; Robben 53' 80'; De Vrij 64',2014-06-13,16:00:00,Itaipava Arena Fonte Nova,Salvador,481730.0,Nicola Rizzoli,Italy,Alonso,27,1.0,5.0,Away Win
spain,1–5, Netherlands,NO,Alonso 27' (pen.),Van Persie 44' 72'; Robben 53' 80'; De Vrij 64',2014-06-13,16:00:00,Itaipava Arena Fonte Nova,Salvador,481730.0,Nicola Rizzoli,Italy,Van Persie,44,1.0,5.0,Away Win
spain,1–5, Netherlands,NO,Alonso 27' (pen.),Van Persie 44' 72'; Robben 53' 80'; De Vrij 64',2014-06-13,16:00:00,Itaipava Arena Fonte Nova,Salvador,481730.0,Nicola Rizzoli,Italy,Robben,53,1.0,5.0,Away Win
spain,1–5, Netherlands,NO,Alonso 27' (pen.),Van Persie 44' 72'; Robben 53' 80'; De Vrij 64',2014-06-13,16:00:00,Itaipava Arena Fonte Nova,Salvador,481730.0,Nicola Rizzoli,Italy,De Vrij,64,1.0,5.0,Away Win
chile,3–1, Australia,NO,Sánchez 12'; Valdivia 14'; Beausejour 90+2',Cahill 35',2014-06-13,18:00:00,Arena Pantanal,Cuiabá,402750.0,Noumandiez Doué,Ivory Coast,Sánchez,12,3.0,1.0,Home Win
chile,3–1, Australia,NO,Sánchez 12'; Valdivia 14'; Beausejour 90+2',Cahill 35',2014-06-13,18:00:00,Arena Pantanal,Cuiabá,402750.0,Noumandiez Doué,Ivory Coast,Valdivia,14,3.0,1.0,Home Win
chile,3–1, Australia,NO,Sánchez 12'; Valdivia 14'; Beausejour 90+2',Cahill 35',2014-06-13,18:00:00,Arena Pantanal,Cuiabá,402750.0,Noumandiez Doué,Ivory Coast,Cahill,35,3.0,1.0,Home Win
australia,2–3, Netherlands,NO,Cahill 21'; Jedinak 54' (pen.),Robben 20'; Van Persie 58'; Depay 68',2014-06-18,13:00:00,Estádio Beira-Rio,Porto Alegre,428770.0,Djamel Haimoudi,Algeria,Cahill,21,2.0,3.0,Away Win
australia,2–3, Netherlands,NO,Cahill 21'; Jedinak 54' (pen.),Robben 20'; Van Persie 58'; Depay 68',2014-06-18,13:00:00,Estádio Beira-Rio,Porto Alegre,428770.0,Djamel Haimoudi,Algeria,Jedinak,54,2.0,3.0,Away Win
australia,2–3, Netherlands,NO,Cahill 21'; Jedinak 54' (pen.),Robben 20'; Van Persie 58'; Depay 68',2014-06-18,13:00:00,Estádio Beira-Rio,Porto Alegre,428770.0,Djamel Haimoudi,Algeria,Robben,20,2.0,3.0,Away Win
australia,2–3, Netherlands,NO,Cahill 21'; Jedinak 54' (pen.),Robben 20'; Van Persie 58'; Depay 68',2014-06-18,13:00:00,Estádio Beira-Rio,Porto Alegre,428770.0,Djamel Haimoudi,Algeria,Van Persie,58,2.0,3.0,Away Win
australia,2–3, Netherlands,NO,Cahill 21'; Jedinak 54' (pen.),Robben 20'; Van Persie 58'; Depay 68',2014-06-18,13:00:00,Estádio Beira-Rio,Porto Alegre,428770.0,Djamel Haimoudi,Algeria,Depay,68,2.0,3.0,Away Win
spain,0–2, Chile,NO,0,Vargas 20'; Aránguiz 43',2014-06-18,16:00:00,Estádio do Maracanã,Rio de Janeiro,741010.0,Mark Geiger,United States,Vargas,20,0.0,2.0,Away Win
spain,0–2, Chile,NO,0,Vargas 20'; Aránguiz 43',2014-06-18,16:00:00,Estádio do Maracanã,Rio de Janeiro,741010.0,Mark Geiger,United States,Aránguiz,43,0.0,2.0,Away Win
australia,0–3, Spain,NO,0,Villa 36'; Torres 69'; Mata 82',2014-06-23,13:00:00,Arena da Baixada,Curitiba,393750.0,Nawaf Shukralla,Bahrain,Villa,36,0.0,3.0,Away Win
australia,0–3, Spain,NO,0,Villa 36'; Torres 69'; Mata 82',2014-06-23,13:00:00,Arena da Baixada,Curitiba,393750.0,Nawaf Shukralla,Bahrain,Torres,69,0.0,3.0,Away Win
australia,0–3, Spain,NO,0,Villa 36'; Torres 69'; Mata 82',2014-06-23,13:00:00,Arena da Baixada,Curitiba,393750.0,Nawaf Shukralla,Bahrain,Mata,82,0.0,3.0,Away Win
netherlands,2–0, Chile,NO,Fer 77'; Depay 90+2',0,2014-06-23,13:00:00,Arena de São Paulo,São Paulo,629960.0,Bakary Gassama,Gambia,Fer,77,2.0,0.0,Home Win
colombia,3–0, Greece,NO,Armero 5'; Gutiérrez 58'; Rodríguez 90+3',0,2014-06-14,13:00:00,Estádio Mineirão,Belo Horizonte,571740.0,Mark Geiger,United States,Armero,5,3.0,0.0,Home Win
colombia,3–0, Greece,NO,Armero 5'; Gutiérrez 58'; Rodríguez 90+3',0,2014-06-14,13:00:00,Estádio Mineirão,Belo Horizonte,571740.0,Mark Geiger,United States,Gutiérrez,58,3.0,0.0,Home Win
ivory coast,2–1, Japan,NO,Bony 64'; Gervinho 66',Honda 16',2014-06-14,22:00:00,Itaipava Arena Pernambuco,Recife,402670.0,Enrique Osses,Chile,Bony,64,2.0,1.0,Home Win
ivory coast,2–1, Japan,NO,Bony 64'; Gervinho 66',Honda 16',2014-06-14,22:00:00,Itaipava Arena Pernambuco,Recife,402670.0,Enrique Osses,Chile,Gervinho,66,2.0,1.0,Home Win
ivory coast,2–1, Japan,NO,Bony 64'; Gervinho 66',Honda 16',2014-06-14,22:00:00,Itaipava Arena Pernambuco,Recife,402670.0,Enrique Osses,Chile,Honda,16,2.0,1.0,Home Win
colombia,2–1, Ivory Coast,NO,Rodríguez 64'; Quintero 70',Gervinho 73',2014-06-19,13:00:00,Estádio Nacional Mané Garrincha,Brasília,687480.0,Howard Webb,England,Rodríguez,64,2.0,1.0,Home Win
colombia,2–1, Ivory Coast,NO,Rodríguez 64'; Quintero 70',Gervinho 73',2014-06-19,13:00:00,Estádio Nacional Mané Garrincha,Brasília,687480.0,Howard Webb,England,Quintero,70,2.0,1.0,Home Win
colombia,2–1, Ivory Coast,NO,Rodríguez 64'; Quintero 70',Gervinho 73',2014-06-19,13:00:00,Estádio Nacional Mané Garrincha,Brasília,687480.0,Howard Webb,England,Gervinho,73,2.0,1.0,Home Win
japan,1–4, Colombia,NO,Okazaki 45+1',Cuadrado 17' (pen.); Martínez 55' 82'; Rodríguez 90',2014-06-24,16:00:00,Arena Pantanal,Cuiabá,403400.0,Pedro Proença,Portugal,Cuadrado,17,1.0,4.0,Away Win
japan,1–4, Colombia,NO,Okazaki 45+1',Cuadrado 17' (pen.); Martínez 55' 82'; Rodríguez 90',2014-06-24,16:00:00,Arena Pantanal,Cuiabá,403400.0,Pedro Proença,Portugal,Martínez,55,1.0,4.0,Away Win
japan,1–4, Colombia,NO,Okazaki 45+1',Cuadrado 17' (pen.); Martínez 55' 82'; Rodríguez 90',2014-06-24,16:00:00,Arena Pantanal,Cuiabá,403400.0,Pedro Proença,Portugal,Rodríguez,90,1.0,4.0,Away Win
greece,2–1, Ivory Coast,NO,Samaris 42'; Samaras 90+3' (pen.),Bony 74',2014-06-24,17:00:00,Estádio Castelão,Fortaleza,590950.0,Carlos Vera,Ecuador,Samaris,42,2.0,1.0,Home Win
greece,2–1, Ivory Coast,NO,Samaris 42'; Samaras 90+3' (pen.),Bony 74',2014-06-24,17:00:00,Estádio Castelão,Fortaleza,590950.0,Carlos Vera,Ecuador,Bony,74,2.0,1.0,Home Win
uruguay,1–3, Costa Rica,NO,Cavani 24' (pen.),Campbell 54'; Duarte 57'; Ureña 84',2014-06-14,16:00:00,Estádio Castelão,Fortaleza,586790.0,Felix Brych,Germany,Cavani,24,1.0,3.0,Away Win
uruguay,1–3, Costa Rica,NO,Cavani 24' (pen.),Campbell 54'; Duarte 57'; Ureña 84',2014-06-14,16:00:00,Estádio Castelão,Fortaleza,586790.0,Felix Brych,Germany,Campbell,54,1.0,3.0,Away Win
uruguay,1–3, Costa Rica,NO,Cavani 24' (pen.),Campbell 54'; Duarte 57'; Ureña 84',2014-06-14,16:00:00,Estádio Castelão,Fortaleza,586790.0,Felix Brych,Germany,Duarte,57,1.0,3.0,Away Win
uruguay,1–3, Costa Rica,NO,Cavani 24' (pen.),Campbell 54'; Duarte 57'; Ureña 84',2014-06-14,16:00:00,Estádio Castelão,Fortaleza,586790.0,Felix Brych,Germany,Ureña,84,1.0,3.0,Away Win
england,1–2, Italy,NO,Sturridge 37',Marchisio 35'; Balotelli 50',2014-06-14,18:00:00,Arena da Amazônia,Manaus,398000.0,Björn Kuipers,Netherlands,Sturridge,37,1.0,2.0,Away Win
england,1–2, Italy,NO,Sturridge 37',Marchisio 35'; Balotelli 50',2014-06-14,18:00:00,Arena da Amazônia,Manaus,398000.0,Björn Kuipers,Netherlands,Marchisio,35,1.0,2.0,Away Win
england,1–2, Italy,NO,Sturridge 37',Marchisio 35'; Balotelli 50',2014-06-14,18:00:00,Arena da Amazônia,Manaus,398000.0,Björn Kuipers,Netherlands,Balotelli,50,1.0,2.0,Away Win
uruguay,2–1, England,NO,Suárez 39' 85',Rooney 75',2014-06-19,16:00:00,Arena de São Paulo,São Paulo,625750.0,Carlos Velasco Carballo,Spain,Suárez,39,2.0,1.0,Home Win
uruguay,2–1, England,NO,Suárez 39' 85',Rooney 75',2014-06-19,16:00:00,Arena de São Paulo,São Paulo,625750.0,Carlos Velasco Carballo,Spain,Rooney,75,2.0,1.0,Home Win
italy,0–1, Costa Rica,NO,0,Ruiz 44',2014-06-20,13:00:00,Itaipava Arena Pernambuco,Recife,402850.0,Enrique Osses,Chile,Ruiz,44,0.0,1.0,Away Win
italy,0–1, Uruguay,NO,0,Godín 81',2014-06-24,13:00:00,Arena das Dunas,Natal,397060.0,Marco Rodríguez,Mexico,Godín,81,0.0,1.0,Away Win
switzerland,2–1, Ecuador,NO,Mehmedi 48'; Seferovic 90+3',E. Valencia 22',2014-06-15,13:00:00,Estádio Nacional Mané Garrincha,Brasília,683510.0,Ravshan Irmatov,Uzbekistan,Mehmedi,48,2.0,1.0,Home Win
switzerland,2–1, Ecuador,NO,Mehmedi 48'; Seferovic 90+3',E. Valencia 22',2014-06-15,13:00:00,Estádio Nacional Mané Garrincha,Brasília,683510.0,Ravshan Irmatov,Uzbekistan,E. Valencia,22,2.0,1.0,Home Win
france,3–0, Honduras,NO,Benzema 45' (pen.) 72'; Valladares 48' (o.g.),0,2014-06-15,16:00:00,Estádio Beira-Rio,Porto Alegre,430120.0,Sandro Ricci,Brazil,Benzema,45,3.0,0.0,Home Win
france,3–0, Honduras,NO,Benzema 45' (pen.) 72'; Valladares 48' (o.g.),0,2014-06-15,16:00:00,Estádio Beira-Rio,Porto Alegre,430120.0,Sandro Ricci,Brazil,Valladares,48,3.0,0.0,Home Win
switzerland,2–5, France,NO,Džemaili 81'; Xhaka 87',Giroud 17'; Matuidi 18'; Valbuena 40'; Benzema 67'; Sissoko 73',2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands,Džemaili,81,2.0,5.0,Away Win
switzerland,2–5, France,NO,Džemaili 81'; Xhaka 87',Giroud 17'; Matuidi 18'; Valbuena 40'; Benzema 67'; Sissoko 73',2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands,Xhaka,87,2.0,5.0,Away Win
switzerland,2–5, France,NO,Džemaili 81'; Xhaka 87',Giroud 17'; Matuidi 18'; Valbuena 40'; Benzema 67'; Sissoko 73',2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands,Giroud,17,2.0,5.0,Away Win
switzerland,2–5, France,NO,Džemaili 81'; Xhaka 87',Giroud 17'; Matuidi 18'; Valbuena 40'; Benzema 67'; Sissoko 73',2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands,Matuidi,18,2.0,5.0,Away Win
switzerland,2–5, France,NO,Džemaili 81'; Xhaka 87',Giroud 17'; Matuidi 18'; Valbuena 40'; Benzema 67'; Sissoko 73',2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands,Valbuena,40,2.0,5.0,Away Win
switzerland,2–5, France,NO,Džemaili 81'; Xhaka 87',Giroud 17'; Matuidi 18'; Valbuena 40'; Benzema 67'; Sissoko 73',2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands,Benzema,67,2.0,5.0,Away Win
switzerland,2–5, France,NO,Džemaili 81'; Xhaka 87',Giroud 17'; Matuidi 18'; Valbuena 40'; Benzema 67'; Sissoko 73',2014-06-20,16:00:00,Itaipava Arena Fonte Nova,Salvador,510030.0,Björn Kuipers,Netherlands,Sissoko,73,2.0,5.0,Away Win
honduras,1–2, Ecuador,NO,Costly 31',E. Valencia 34' 65',2014-06-20,19:00:00,Arena da Baixada,Curitiba,392240.0,Ben Williams,Australia,Costly,31,1.0,2.0,Away Win
honduras,1–2, Ecuador,NO,Costly 31',E. Valencia 34' 65',2014-06-20,19:00:00,Arena da Baixada,Curitiba,392240.0,Ben Williams,Australia,E. Valencia,34,1.0,2.0,Away Win
honduras,0–3,  Switzerland,NO,0,Shaqiri 6' 31' 71',2014-06-25,16:00:00,Arena da Amazônia,Manaus,403220.0,Néstor Pitana,Argentina,Shaqiri,6,0.0,3.0,Away Win
argentina,2–1, Bosnia and Herzegovina,NO,Kolašinac 3' (o.g.); Messi 65',Ibišević 85',2014-06-15,19:00:00,Estádio do Maracanã,Rio de Janeiro,747380.0,Joel Aguilar,El Salvador,Kolašinac,3,2.0,1.0,Home Win
argentina,2–1, Bosnia and Herzegovina,NO,Kolašinac 3' (o.g.); Messi 65',Ibišević 85',2014-06-15,19:00:00,Estádio do Maracanã,Rio de Janeiro,747380.0,Joel Aguilar,El Salvador,Messi,65,2.0,1.0,Home Win
argentina,2–1, Bosnia and Herzegovina,NO,Kolašinac 3' (o.g.); Messi 65',Ibišević 85',2014-06-15,19:00:00,Estádio do Maracanã,Rio de Janeiro,747380.0,Joel Aguilar,El Salvador,Ibišević,85,2.0,1.0,Home Win
nigeria,1–0, Bosnia and Herzegovina,NO,Odemwingie 29',0,2014-06-21,18:00:00,Arena Pantanal,Cuiabá,404990.0,Peter O'Leary,New Zealand,Odemwingie,29,1.0,0.0,Home Win
nigeria,2–3, Argentina,NO,Musa 4' 47',Messi 3' 45+1'; Rojo 50',2014-06-25,13:00:00,Estádio Beira-Rio,Porto Alegre,432850.0,Nicola Rizzoli,Italy,Musa,4,2.0,3.0,Away Win
nigeria,2–3, Argentina,NO,Musa 4' 47',Messi 3' 45+1'; Rojo 50',2014-06-25,13:00:00,Estádio Beira-Rio,Porto Alegre,432850.0,Nicola Rizzoli,Italy,Messi,3,2.0,3.0,Away Win
nigeria,2–3, Argentina,NO,Musa 4' 47',Messi 3' 45+1'; Rojo 50',2014-06-25,13:00:00,Estádio Beira-Rio,Porto Alegre,432850.0,Nicola Rizzoli,Italy,Rojo,50,2.0,3.0,Away Win
bosnia and herzegovina,3–1, Iran,NO,Džeko 23'; Pjanić 59'; Vršajević 83',Ghoochannejhad  82',2014-06-25,13:00:00,Itaipava Arena Fonte Nova,Salvador,480110.0,Carlos Velasco Carballo,Spain,Džeko,23,3.0,1.0,Home Win
bosnia and herzegovina,3–1, Iran,NO,Džeko 23'; Pjanić 59'; Vršajević 83',Ghoochannejhad  82',2014-06-25,13:00:00,Itaipava Arena Fonte Nova,Salvador,480110.0,Carlos Velasco Carballo,Spain,Pjanić,59,3.0,1.0,Home Win
bosnia and herzegovina,3–1, Iran,NO,Džeko 23'; Pjanić 59'; Vršajević 83',Ghoochannejhad  82',2014-06-25,13:00:00,Itaipava Arena Fonte Nova,Salvador,480110.0,Carlos Velasco Carballo,Spain,Vršajević,83,3.0,1.0,Home Win
bosnia and herzegovina,3–1, Iran,NO,Džeko 23'; Pjanić 59'; Vršajević 83',Ghoochannejhad  82',2014-06-25,13:00:00,Itaipava Arena Fonte Nova,Salvador,480110.0,Carlos Velasco Carballo,Spain,Ghoochannejhad,82,3.0,1.0,Home Win
germany,4–0, Portugal,NO,Müller 12' (pen.) 45+1' 78'; Hummels 32',0,2014-06-16,13:00:00,Itaipava Arena Fonte Nova,Salvador,510810.0,Milorad Mažić,Serbia,Müller,12,4.0,0.0,Home Win
germany,4–0, Portugal,NO,Müller 12' (pen.) 45+1' 78'; Hummels 32',0,2014-06-16,13:00:00,Itaipava Arena Fonte Nova,Salvador,510810.0,Milorad Mažić,Serbia,Hummels,32,4.0,0.0,Home Win
